7.1,564,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
8.0,655,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
8.1,769,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
9.0,8103,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
9.1,8226,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
9.2,8267,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
10.0,8267,panupv2-all-apps-8402-6681,be43e5569431de3724c6a0c28b2b88ba51bc2b52c43ea77c1b6fe90c4ab0b7a1
10.1,8408,panupv2-all-apps-8561-7367,33ded4dc947915d48859e34ff41f46024b7cad06594752fa8257c72966a2a43f
10.2,8552,panupv2-all-apps-8561-7367,33ded4dc947915d48859e34ff41f46024b7cad06594752fa8257c72966a2a43f
